#Entropy	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-144877115000.0	P-126156567000.0	P-88238400200.0	P-24576650900.0	P62414426500.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-135271197000.0	P-107620067000.0	P-57692654700.0	P20821316200.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-140179487000.0	P-121209778000.0	P-83041821000.0	P-19186880200.0	P67945174800.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-119425572000.0	P-88157636600.0	P-33950327500.0	P48266556300.0	P2.05854712	P2.05855047	P2.05855123	P2.05855123	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P-97828000500.0	P-68788890700.0	P-18745107100.0	P59055855600.0	P20215868.8	P44553958.8	P61953853.7	P76155145.6	P89038373.0	P102479507.0	P116142089.0	P117711560.0	P119049411.0	P120199464.0	P121198681.0	P8926381140.0	P67319266300.0	P168117368.0	P613587105.0	P1247088960.0	P2218798090.0	P3912414240.0	P8237885080.0	P28549961700.0	P42896993500.0	P64807086300.0	P97551528300.0	P753457783.0	P2233471890.0	P5396950650.0	P12467297000.0	P34193071500.0	P134142401.0	P3149393360.0	P12314339300.0	P29317071300.0	P64268746000.0	P1672824680.0	P14262260800.0	P41091589900.0	P93699751700.0	P14107033000.0	P53303926300.0	*P1056354.44
5250000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	165.409982738	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	161.843444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	165.874272731	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	164.210705495	160.009473611	160.009473611	160.009473611	160.009473611	160.009473611	160.009473611	160.009473611	160.009473611	160.009473611	160.009473611	nan	nan	nan	165.126403348	160.011263991	160.013419448	160.014960437	160.016218148	160.017359127	160.018549516	160.019759517	160.019898514	160.020016998	160.020118851	160.020207344	160.800021814	165.821966166	160.02436261	160.063814802	160.119919705	160.205977302	160.35596924	160.739046452	162.514983351	163.752803434	165.612005869	168.319387513	160.076202186	160.207276859	160.487444422	161.111157957	163.003456252	160.021353681	160.288393726	161.097750185	162.58163724	165.566551353	160.157624191	161.268498622	163.597392381	168.004405549	161.25489186	164.640279035	160.009567165
5500000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	170.493938698	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	166.866345239	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	170.966422451	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	169.273878295	165.002103893	165.002103893	165.002103893	165.002103893	165.002103893	165.002103893	165.002103893	165.002103893	165.002103893	165.002103893	nan	nan	nan	170.20544624	165.003923533	165.006114216	165.007680389	165.008958654	165.010118279	165.011328122	165.012557897	165.012699166	165.012819587	165.012923103	165.013013043	165.805571682	170.913199699	165.017236217	165.057333158	165.11435496	165.201818959	165.354262149	165.743599826	167.549215465	168.808064132	170.699461918	173.455081822	165.069922984	165.203139754	165.487885974	166.121944775	168.045997048	165.014178114	165.285582279	166.108315194	167.616985251	170.653219894	165.152675634	166.281888373	168.649993017	173.134463053	166.26805651	169.71081134	165.002198976
5750000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	175.577554496	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	171.888912047	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	176.058232192	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	174.336711678	169.994399727	169.994399727	169.994399727	169.994399727	169.994399727	169.994399727	169.994399727	169.994399727	169.994399727	169.994399727	nan	nan	nan	175.284149045	169.996248628	169.998474539	170.000065897	170.001364717	170.00254299	170.003772288	170.005021839	170.005165379	170.005287736	170.005392918	170.005484304	170.810787816	176.004093153	170.009775389	170.050517116	170.108455867	170.197326345	170.352220924	170.747819411	172.583111293	173.862958866	175.786577754	178.590434911	170.063309395	170.19866838	170.487993509	171.132397269	173.088200126	170.00666811	170.282436635	171.118545881	172.651996894	175.739548233	170.147392762	171.294943776	173.702255195	178.264179807	171.280886815	174.781004117	169.994496339
6000000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	180.660832146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	176.911142438	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	181.149702884	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	179.399207651	174.986360908	174.986360908	174.986360908	174.986360908	174.986360908	174.986360908	174.986360908	174.986360908	174.986360908	174.986360908	nan	nan	nan	180.36251378	174.988239068	174.990500204	174.992116745	174.993436119	174.994633039	174.99588179	174.997151116	174.997296928	174.997421221	174.997528067	174.997620899	175.815668398	181.094647689	175.001979891	175.043366359	175.102221994	175.192498854	175.349844652	175.751703513	177.616670226	178.917516911	180.873355383	183.725447782	175.056361076	175.193862127	175.487765848	176.142513443	178.130065895	174.998823439	175.278956021	176.12844025	177.686671699	180.825538379	175.141775069	176.307662838	178.754180556	183.393556457	176.29338078	179.850859388	174.986459049
6250000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	185.743769908	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	181.933037441	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	186.240833324	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	184.461365221	179.977986707	179.977986707	179.977986707	179.977986707	179.977986707	179.977986707	179.977986707	179.977986707	179.977986707	179.977986707	nan	nan	nan	185.440539014	179.979894129	179.982190494	179.983832221	179.985172152	179.98638772	179.987655927	179.988945029	179.989093113	179.989219343	179.989327854	179.989422133	180.820215122	186.18486193	179.993849039	180.035880324	180.095652952	180.18733636	180.347133665	180.75525364	182.649891908	183.971737253	185.959792851	188.860120452	180.049077504	180.188720873	180.487203725	181.152295102	183.171593326	179.990643408	180.275140563	181.13800012	182.721009173	185.911188425	180.135822279	181.320047198	183.805768081	188.522593015	181.305540059	184.920376153	179.978086376
6500000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	190.826369014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	186.954597996	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	191.331625265	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	189.523183391	184.969278859	184.969278859	184.969278859	184.969278859	184.969278859	184.969278859	184.969278859	184.969278859	184.969278859	184.969278859	nan	nan	nan	190.518225052	184.971215541	184.973547133	184.975214046	184.976574531	184.977808746	184.979096408	184.980405285	184.980555641	184.980683807	184.980793982	184.980889708	185.824427304	191.27473769	184.985384524	185.028060581	185.088750139	185.181839997	185.344088639	185.758469294	187.682778026	189.025619012	191.045892048	193.994452917	185.04146021	185.183245749	185.486307415	186.161741664	188.212783912	184.982129718	185.270991142	186.147224881	187.755011072	190.996500113	185.129535675	186.332096601	188.857017385	193.651289489	186.317364369	189.989553411	184.969380057
6750000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	195.908628542	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	191.975822147	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	196.422076714	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	194.584664175	189.9602364	189.9602364	189.9602364	189.9602364	189.9602364	189.9602364	189.9602364	189.9602364	189.9602364	189.9602364	nan	nan	nan	195.595572203	189.962202341	189.964569157	189.966261252	189.967642291	189.968895152	189.970202268	189.971530919	189.971683546	189.971813648	189.971925488	189.972022659	190.828303979	196.364272973	189.976585381	190.019906165	190.081512589	190.1760088	190.340708609	190.76134951	192.715327228	194.07916408	196.131651173	199.12844612	190.033508229	190.177435789	190.485075952	191.170851923	193.253637173	189.973281403	190.266506794	191.156113341	192.788676111	196.081471841	190.122914292	191.343809678	193.907929865	198.779646462	191.328852356	195.058393185	189.960339127
7000000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	201.13592605	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	196.996710953	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	201.733260675	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	199.661705693	194.950859458	194.950859458	194.950859458	194.950859458	194.950859458	194.950859458	194.950859458	194.950859458	194.950859458	194.950859458	nan	nan	nan	200.771440441	194.952854659	194.955256702	194.956973981	194.958375575	194.959647082	194.960973652	194.962322078	194.962476977	194.962609016	194.96272252	194.962821137	195.831846877	201.666121182	194.967451768	195.011417315	195.073940656	195.169843296	195.336994407	195.763895895	197.747539847	199.13237058	201.395587105	204.86928157	195.025221824	195.171291524	195.483510434	196.179627698	198.294152797	194.964098615	195.261688212	196.164667333	197.822004555	201.337164253	195.115958558	196.355188087	198.958503971	204.466068488	196.34000569	200.160234138	194.950963714
7250000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	206.964955193	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	202.325038432	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	207.568017722	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	205.407359187	199.946837808	199.946837808	199.946837808	199.946837808	199.946837808	199.946837808	199.946837808	199.946837808	199.946837808	199.946837808	nan	nan	nan	206.597106312	199.949146118	199.951925115	199.953911889	199.955533436	199.957004482	199.958539232	199.960099267	199.960278474	199.960431234	199.96056255	199.960676644	200.966079291	207.500250817	199.966033963	200.016899059	200.089234237	200.200186956	200.393569225	200.887464706	203.200385117	204.81155432	207.227012258	210.734103334	200.032869921	200.201862455	200.56307813	201.370525271	203.837119489	199.962154598	200.306445168	201.353048636	203.287162102	207.168050311	200.137846043	201.575614166	204.609433006	210.327029724	201.557878155	205.965267886	199.946958426
7500000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	212.793685981	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	208.111552408	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	213.402475821	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	211.221749001	205.697636056	205.697636056	205.697636056	205.697636056	205.697636056	205.697636056	205.697636056	205.697636056	205.697636056	205.697636056	nan	nan	nan	212.422473894	205.69999255	205.702829556	205.704857801	205.706513196	205.708014949	205.709581735	205.711174334	205.711357282	205.711513231	205.711647288	205.711763764	206.738153161	213.334081573	205.717232911	205.769159764	205.843004865	205.956273608	206.153692534	206.657897578	208.994754131	210.620398669	213.058139007	216.598625515	205.785464001	205.957984082	206.326739763	207.148755684	209.637280402	205.713272568	206.064749852	207.131127382	209.082294384	212.998637978	205.892631393	207.355624405	210.4164762	216.187691127	207.337734475	211.784694994	205.697759192
7750000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	218.62211809	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	213.897770769	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	219.236635357	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	217.035841407	211.463038821	211.463038821	211.463038821	211.463038821	211.463038821	211.463038821	211.463038821	211.463038821	211.463038821	211.463038821	nan	nan	nan	218.247542559	211.465415314	211.468276398	211.470321857	211.471991301	211.4735058	211.475085883	211.476691999	211.4768765	211.477033772	211.477168968	211.477286431	212.512386897	219.167613724	211.482801996	211.535169557	211.609641389	211.723871455	211.922965894	212.431450176	214.788826302	216.428946936	218.888967247	222.462849088	211.55161217	211.725596445	212.097481793	212.926691333	215.437143803	211.478808041	211.833268347	212.908911379	214.877129812	218.828927096	211.659689102	213.135339696	216.223223016	222.048053671	213.117295864	217.603823686	211.463163001
8000000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	224.45025219	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	219.683695297	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	225.070495988	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	222.849635954	217.227911416	217.227911416	217.227911416	217.227911416	217.227911416	217.227911416	217.227911416	217.227911416	217.227911416	217.227911416	nan	nan	nan	224.072313594	217.230428456	217.233429401	217.235492073	217.237175567	217.238702811	217.240296192	217.241915824	217.242101878	217.242260473	217.242396806	217.242515259	218.2863267	225.000847041	217.24807724	217.300885505	217.375984061	217.49117544	217.691945375	218.20470885	220.582603042	222.237197418	224.719497209	228.326772471	217.317466492	217.492914947	217.867929927	218.704332493	221.236710341	217.244049674	217.601492971	218.686400875	220.67166973	224.658917997	217.426452954	218.91476064	222.029672239	227.908116834	218.896562892	223.422655349	217.228042941
8250000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	230.278087961	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	225.46932412	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	230.904058049	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	228.66313351	222.991833284	222.991833284	222.991833284	222.991833284	222.991833284	222.991833284	222.991833284	222.991833284	222.991833284	222.991833284	nan	nan	nan	229.896786365	222.99437104	222.997426271	222.999610531	223.00139326	223.003010529	223.004697834	223.006412937	223.006609957	223.006777902	223.006922271	223.007047706	224.059971595	230.833781746	223.012937545	223.066306613	223.142031888	223.258184571	223.460629989	223.97767262	226.376084099	228.045152026	230.549728795	234.190397113	223.083025973	223.259938595	223.638083182	224.481678044	227.035981146	223.008672569	223.369422733	224.463594764	226.465914091	230.488610533	223.192921958	224.693885954	227.835825617	233.767880649	224.675534293	229.241189464	222.991965891
8500000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	236.105625664	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	231.254659231	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	236.737322126	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	234.476333128	228.755451754	228.755451754	228.755451754	228.755451754	228.755451754	228.755451754	228.755451754	228.755451754	228.755451754	228.755451754	nan	nan	nan	235.720960526	228.758010228	228.761090402	228.763292494	228.765089777	228.76672025	228.768421329	228.770150435	228.770349064	228.770518379	228.770663927	228.770790386	229.833323575	236.666418594	228.776728309	228.831434885	228.907786872	229.024900851	229.229021735	229.750343483	232.169269202	233.852809617	236.3796627	240.053721459	228.848292616	229.026669392	229.407943555	230.258729981	232.834954283	228.772428514	229.137059636	230.24049504	232.259862349	236.318005301	228.959098116	230.472717633	233.641681842	239.627344629	230.45421206	235.059425091	228.755585443
8750000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	241.93286479	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	237.039699624	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	242.570286766	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	240.289234831	234.51876488	234.51876488	234.51876488	234.51876488	234.51876488	234.51876488	234.51876488	234.51876488	234.51876488	234.51876488	nan	nan	nan	241.544836793	234.521344071	234.524449185	234.526669107	234.528480943	234.530124618	234.531839471	234.533582577	234.533782814	234.533953501	234.534100227	234.53422771	235.606381398	242.498755905	234.540213713	234.596268336	234.673247086	234.791322439	234.997118924	235.522720133	237.962159035	239.660169651	242.20929754	245.916747377	234.61326445	234.793105497	235.17750949	236.035487296	238.633631584	234.535879102	234.90440192	236.017100697	238.053515397	242.147101114	234.724979537	236.251254669	239.447240867	245.486510278	236.232595187	240.877363632	234.518899652
9000000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	247.759805614	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	242.824444506	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	248.402952598	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	246.101839616	240.281774591	240.281774591	240.281774591	240.281774591	240.281774591	240.281774591	240.281774591	240.281774591	240.281774591	240.281774591	nan	nan	nan	247.368414822	240.284374499	240.287504556	240.28974231	240.2915687	240.293225577	240.294954205	240.296711313	240.296913159	240.297085216	240.297233122	240.297361628	241.37914555	248.33079448	240.303395715	240.360686384	240.438414385	240.557451015	240.764922935	241.29480318	243.75475206	245.467233515	248.038634032	252.04961964	240.377943417	240.55924859	240.9467821	241.811949953	244.432011276	240.299026285	240.671451101	241.793411709	243.846871627	247.975898588	240.490568002	242.029496863	245.252503425	251.54987208	242.010683488	246.695004693	240.281910445
9250000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	254.140052619	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	248.608895526	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	254.887627067	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	252.211498244	246.044479849	246.044479849	246.044479849	246.044479849	246.044479849	246.044479849	246.044479849	246.044479849	246.044479849	246.044479849	nan	nan	nan	253.685165632	246.047100477	246.050255478	246.052511065	246.05435201	246.056022091	246.057764496	246.059535607	246.059739061	246.059912489	246.060061573	246.060191104	247.1516158	254.803871349	246.066273278	246.124020513	246.203287854	246.323285753	246.532433092	247.066592332	249.563403959	251.472381419	254.464115991	258.80260079	246.142152261	246.325097844	246.715760842	247.58811809	250.266082269	246.061869027	246.438206435	247.569428192	249.658526676	254.391202837	246.255862632	247.80744468	251.222165846	258.300038422	247.788477398	252.901789879	246.044616786
9500000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	260.866221408	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	255.084629657	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	261.618118593	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	258.927094988	252.094021153	252.094021153	252.094021153	252.094021153	252.094021153	252.094021153	252.094021153	252.094021153	252.094021153	252.094021153	nan	nan	nan	260.408889639	252.097081357	252.100765567	252.1033995	252.105549239	252.107499454	252.109534124	252.111602315	252.111839896	252.112042415	252.112216506	252.112367764	253.386517063	261.533906418	252.119470142	252.186903713	252.280553299	252.420497849	252.664410706	253.287360568	256.176491616	258.183802822	261.192026452	265.555315449	252.208076821	252.422611155	252.878212113	253.895750624	256.97120612	252.114327136	252.554521223	253.873982874	256.284526931	261.118721427	252.34186732	254.15119591	257.932280985	265.049938347	254.129105097	259.621043194	252.09418106
9750000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	267.592125931	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	261.779320654	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	268.3483448	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	265.642428274	258.77214003	258.77214003	258.77214003	258.77214003	258.77214003	258.77214003	258.77214003	258.77214003	258.77214003	258.77214003	nan	nan	nan	267.132349754	258.775215176	258.778917376	258.781564169	258.783724405	258.785684143	258.787728747	258.789807037	258.790045778	258.790249285	258.790424226	258.790576223	260.072375578	268.263580714	258.79771328	258.865476113	258.960924517	259.101563409	259.346686452	259.972727113	262.877012008	264.894961672	267.919672381	272.307763246	258.886752605	259.1036872	259.561548646	260.584449482	263.675821925	258.792545163	259.236251747	260.562572019	262.985600141	267.845975547	259.02254275	260.841182253	264.642133761	271.799571195	260.818980099	266.340033423	258.772300718
10000000.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	274.317764776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	268.473750668	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	275.078304783	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	272.357497542	265.449991082	265.449991082	265.449991082	265.449991082	265.449991082	265.449991082	265.449991082	265.449991082	265.449991082	265.449991082	nan	nan	nan	273.855544245	265.453081168	265.456801355	265.459461007	265.461631738	265.463600997	265.465655535	265.467743922	265.467983822	265.468188319	265.46836411	265.468516844	266.757974977	274.99278928	265.475688576	265.543780625	265.640614226	265.782369911	266.028703126	266.657834548	269.577269852	271.605857514	274.647052594	279.059944874	265.565160485	265.784504187	266.244626094	267.272888201	270.380146398	265.47049535	265.917723205	267.250746982	269.686410792	274.572963957	265.702959128	267.530908276	271.351723393	278.54893827	267.508594796	273.058759093	265.450152551
10529411.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	288.559421916	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	282.649332297	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	289.329111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	286.57677439	279.590437418	279.590437418	279.590437418	279.590437418	279.590437418	279.590437418	279.590437418	279.590437418	279.590437418	279.590437418	nan	nan	nan	288.092024881	279.593559143	279.59731742	279.600004303	279.60219726	279.604186682	279.606262256	279.608372025	279.608614382	279.608820973	279.608998563	279.609152862	280.914859799	289.242006161	279.616398024	279.685187253	279.783012314	279.929104275	280.178000407	280.813677482	283.765187998	285.816299387	288.892397497	293.357802826	279.706786018	279.931260757	280.396169896	281.435237608	284.576675766	279.611151625	280.065865821	281.412758737	283.875499525	288.817479127	279.848754225	281.696529027	285.559399137	292.840835993	281.673979811	287.285778689	279.59060054
11058823.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	303.20486718	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	296.823747922	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	304.094984379	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	300.910267033	293.729682537	293.729682537	293.729682537	293.729682537	293.729682537	293.729682537	293.729682537	293.729682537	293.729682537	293.729682537	nan	nan	nan	302.664339649	293.732835898	293.736632261	293.739346374	293.741561555	293.743571138	293.745667746	293.747798896	293.748043709	293.748252393	293.748431783	293.748587646	295.070582589	303.994250827	293.755906231	293.82539258	293.924209014	294.074676873	294.326135855	294.968358411	297.951934407	300.07758793	303.589941228	308.750471967	293.84721023	294.07685556	294.546551806	295.596318658	298.77203307	293.750606665	294.212846635	295.573608324	298.063416476	303.50330088	293.990617164	295.860983502	299.805548582	308.153853789	295.838198544	301.730769077	293.729847312
11588235.3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	319.504849937	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	312.60803335	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	320.40125487	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	317.19333366	309.027209176	309.027209176	309.027209176	309.027209176	309.027209176	309.027209176	309.027209176	309.027209176	309.027209176	309.027209176	nan	nan	nan	318.960504152	309.030857101	309.035248874	309.03838866	309.040951263	309.043276023	309.045701456	309.04816685	309.048450058	309.048691472	309.048898997	309.049079304	310.581336052	320.299809743	309.057545714	309.13793009	309.252244591	309.427588111	309.720723831	310.463160537	313.911600493	316.305270338	319.892644125	325.093372172	309.163169553	309.430235977	309.975534085	311.189109403	314.858303909	309.05141498	309.589756654	311.162855287	314.040292881	319.805391755	309.329067991	311.495837436	316.005734202	324.49233117	311.469516004	318.019535905	309.027399794
12117647.1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	335.803799468	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	328.856813807	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	336.706492238	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	333.475372478	325.247945779	325.247945779	325.247945779	325.247945779	325.247945779	325.247945779	325.247945779	325.247945779	325.247945779	325.247945779	nan	nan	nan	335.255635367	325.251616698	325.256036156	325.259195734	325.261774491	325.264113905	325.266554628	325.269035562	325.269320556	325.269563491	325.269772325	325.269953769	326.816007273	336.604335523	325.278473548	325.35936464	325.474399742	325.650848569	325.949864	326.697072258	330.169804643	332.580401146	336.19431384	341.435226386	325.384763204	325.653513127	326.206311889	327.427686711	331.122816953	325.272304168	325.818055112	327.401263863	330.299354646	336.106449438	325.551707412	327.737336682	332.278833818	340.829762927	327.710842932	334.307274575	325.248137597
12647058.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	352.378447923	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	345.104588317	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	353.406747617	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	349.766609357	341.467652616	341.467652616	341.467652616	341.467652616	341.467652616	341.467652616	341.467652616	341.467652616	341.467652616	341.467652616	nan	nan	nan	351.754008472	341.47134653	341.475793672	341.478973041	341.481567951	341.483922019	341.486378031	341.488874505	341.489161285	341.489405741	341.489615883	341.489798464	343.049679996	353.290376109	341.49837161	341.579769401	341.695525079	341.873079174	342.178005404	342.929985444	346.426994738	348.854511987	352.82330117	358.792813603	341.605327061	341.875760422	342.436091007	343.665265709	347.386316164	341.492163585	342.043120801	343.638674121	346.557402386	352.723210706	341.773317001	343.977318893	348.550913412	358.103990509	343.95033265	350.694214597	341.467845637
